dist,algo,impl,dtype,N,threads,ms,s_per_elem,ns_per_elem,mels_per_s,bytes,GB,GBps,sorted,match_ref,error,blocks,repeats,kernel_ms_avg,kernel_ms_std,total_ms_avg,total_ms_std,verified,dataset
staggered,radix,gpu,uint64,1000000,256,17.946337,0.000000,17.946337,55.721676,8000000.000000,0.008000,0.445773,1,1,0.000000,272,3,17.893291,0.218365,17.946337,0.222386,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,bitonic,gpu,uint64,1000000,256,5.286265,0.000000,5.286265,189.169492,8000000.000000,0.008000,1.513356,1,1,0.000000,272,3,5.103051,0.007771,5.286265,0.016900,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,bucket_radix,gpu,uint64,1000000,256,18.545225,0.000000,18.545225,53.922235,8000000.000000,0.008000,0.431378,1,1,0.000000,272,3,18.437494,0.557375,18.545225,0.554317,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,radix,gpu,uint64,10000000,256,52.433375,0.000000,5.243337,190.718222,80000000.000000,0.080000,1.525746,1,1,0.000000,272,3,52.373355,0.327291,52.433375,0.329252,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,bitonic,gpu,uint64,10000000,256,94.972718,0.000000,9.497272,105.293396,80000000.000000,0.080000,0.842347,1,1,0.000000,272,3,94.162783,0.002068,94.972718,0.163165,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,bucket_radix,gpu,uint64,10000000,256,45.653646,0.000000,4.565365,219.040558,80000000.000000,0.080000,1.752324,1,1,0.000000,272,3,45.533206,0.451212,45.653646,0.444835,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,radix,gpu,uint64,100000000,256,320.228653,0.000000,3.202287,312.276866,800000000.000000,0.800000,2.498215,1,1,0.000000,272,3,320.166655,0.251409,320.228653,0.261296,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,bitonic,gpu,uint64,100000000,256,1024.859367,0.000000,10.248594,97.574363,800000000.000000,0.800000,0.780595,1,1,0.000000,272,3,1018.425212,0.012979,1024.859367,1.678496,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
staggered,bucket_radix,gpu,uint64,100000000,256,325.954453,0.000000,3.259545,306.791330,800000000.000000,0.800000,2.454331,1,1,0.000000,272,3,325.827962,0.208059,325.954453,0.205388,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/staggered_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
all_equal,radix,gpu,uint64,10000,256,1.675813,0.000000,167.581267,5.967254,80000.000000,0.000080,0.047738,1,1,0.000000,40,3,1.634027,0.228541,1.675813,0.233921,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n10000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bitonic,gpu,uint64,10000,256,0.254930,0.000000,25.493033,39.226403,80000.000000,0.000080,0.313811,1,1,0.000000,40,3,0.234933,0.010537,0.254930,0.014522,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n10000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bucket_radix,gpu,uint64,10000,256,2.031536,0.000000,203.153633,4.922383,80000.000000,0.000080,0.039379,1,1,0.000000,40,3,2.017173,0.379509,2.031536,0.380528,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n10000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,radix,gpu,uint64,100000,256,14.358344,0.000000,143.583437,6.964592,800000.000000,0.000800,0.055717,1,1,0.000000,272,3,14.311061,0.186656,14.358344,0.189052,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n100000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bitonic,gpu,uint64,100000,256,0.571159,0.000000,5.711587,175.082697,800000.000000,0.000800,1.400662,1,1,0.000000,272,3,0.465536,0.011667,0.571159,0.027480,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n100000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bucket_radix,gpu,uint64,100000,256,15.062741,0.000000,150.627413,6.638898,800000.000000,0.000800,0.053111,1,1,0.000000,272,3,14.966400,0.423489,15.062741,0.421610,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n100000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,radix,gpu,uint64,1000000,256,17.609316,0.000000,17.609316,56.788123,8000000.000000,0.008000,0.454305,1,1,0.000000,272,3,17.557045,0.199799,17.609316,0.202113,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n1000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bitonic,gpu,uint64,1000000,256,3.730470,0.000000,3.730470,268.062713,8000000.000000,0.008000,2.144502,1,1,0.000000,272,3,3.547989,0.009238,3.730470,0.012130,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n1000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bucket_radix,gpu,uint64,1000000,256,18.306104,0.000000,18.306104,54.626587,8000000.000000,0.008000,0.437013,1,1,0.000000,272,3,18.148352,0.467056,18.306104,0.463166,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n1000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,radix,gpu,uint64,10000000,256,48.087205,0.000000,4.808721,207.955524,80000000.000000,0.080000,1.663644,1,1,0.000000,272,3,48.029610,0.285093,48.087205,0.284767,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n10000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bitonic,gpu,uint64,10000000,256,70.568210,0.000000,7.056821,141.706868,80000000.000000,0.080000,1.133655,1,1,0.000000,272,3,69.766507,0.004168,70.568210,0.159736,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n10000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bucket_radix,gpu,uint64,10000000,256,42.221313,0.000000,4.222131,236.847207,80000000.000000,0.080000,1.894778,1,1,0.000000,272,3,42.103135,0.509113,42.221313,0.505204,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n10000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,radix,gpu,uint64,100000000,256,285.223767,0.000000,2.852238,350.601919,800000000.000000,0.800000,2.804815,1,1,0.000000,272,3,285.161558,0.132279,285.223767,0.141655,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n100000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bitonic,gpu,uint64,100000000,256,707.181589,0.000000,7.071816,141.406396,800000000.000000,0.800000,1.131251,1,1,0.000000,272,3,700.721619,0.021976,707.181589,1.694637,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n100000000_min0_max999999_dtypeuint64_seed42_val0.bin
all_equal,bucket_radix,gpu,uint64,100000000,256,291.128783,0.000000,2.911288,343.490598,800000000.000000,0.800000,2.747925,1,1,0.000000,272,3,291.001953,0.537953,291.128783,0.537089,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/all_equal_n100000000_min0_max999999_dtypeuint64_seed42_val0.bin
reverse,radix,gpu,uint64,10000,256,1.727095,0.000000,172.709500,5.790069,80000.000000,0.000080,0.046321,1,1,0.000000,40,3,1.678656,0.200649,1.727095,0.205140,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n10000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bitonic,gpu,uint64,10000,256,0.260129,0.000000,26.012900,38.442465,80000.000000,0.000080,0.307540,1,1,0.000000,40,3,0.239552,0.007491,0.260129,0.012487,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n10000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bucket_radix,gpu,uint64,10000,256,2.013912,0.000000,201.391167,4.965461,80000.000000,0.000080,0.039724,1,1,0.000000,40,3,1.998581,0.372147,2.013912,0.373491,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n10000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,radix,gpu,uint64,100000,256,14.323047,0.000000,143.230467,6.981755,800000.000000,0.000800,0.055854,1,1,0.000000,272,3,14.262667,0.284548,14.323047,0.292095,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n100000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bitonic,gpu,uint64,100000,256,0.582795,0.000000,5.827953,171.586824,800000.000000,0.000800,1.372695,1,1,0.000000,272,3,0.477216,0.009557,0.582795,0.024862,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n100000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bucket_radix,gpu,uint64,100000,256,15.132673,0.000000,151.326730,6.608218,800000.000000,0.000800,0.052866,1,1,0.000000,272,3,15.039627,0.534576,15.132673,0.534168,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n100000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,radix,gpu,uint64,1000000,256,18.097398,0.000000,18.097398,55.256562,8000000.000000,0.008000,0.442052,1,1,0.000000,272,3,18.045269,0.203711,18.097398,0.205220,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bitonic,gpu,uint64,1000000,256,5.308425,0.000000,5.308425,188.379792,8000000.000000,0.008000,1.507038,1,1,0.000000,272,3,5.123392,0.010819,5.308425,0.012982,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bucket_radix,gpu,uint64,1000000,256,18.773819,0.000000,18.773819,53.265668,8000000.000000,0.008000,0.426125,1,1,0.000000,272,3,18.614827,0.454318,18.773819,0.452244,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,radix,gpu,uint64,10000000,256,52.389196,0.000000,5.238920,190.879052,80000000.000000,0.080000,1.527032,1,1,0.000000,272,3,52.324469,0.331105,52.389196,0.339650,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bitonic,gpu,uint64,10000000,256,95.654626,0.000000,9.565463,104.542774,80000000.000000,0.080000,0.836342,1,1,0.000000,272,3,94.857814,0.005020,95.654626,0.168303,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bucket_radix,gpu,uint64,10000000,256,46.010561,0.000000,4.601056,217.341406,80000000.000000,0.080000,1.738731,1,1,0.000000,272,3,45.935872,0.573081,46.010561,0.571213,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,radix,gpu,uint64,100000000,256,320.310766,0.000000,3.203108,312.196812,800000000.000000,0.800000,2.497574,1,1,0.000000,272,3,320.237055,0.351594,320.310766,0.359573,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bitonic,gpu,uint64,100000000,256,1029.702323,0.000000,10.297023,97.115446,800000000.000000,0.800000,0.776924,1,1,0.000000,272,3,1023.192342,0.183817,1029.702323,1.805861,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
reverse,bucket_radix,gpu,uint64,100000000,256,327.546740,0.000000,3.275467,305.299940,800000000.000000,0.800000,2.442400,1,1,0.000000,272,3,327.426442,0.358419,327.546740,0.355978,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/reverse_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,radix,gpu,uint64,10000,256,1.675104,0.000000,167.510433,5.969777,80000.000000,0.000080,0.047758,1,1,0.000000,40,3,1.634827,0.229854,1.675104,0.231232,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n10000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bitonic,gpu,uint64,10000,256,0.240113,0.000000,24.011267,41.647116,80000.000000,0.000080,0.333177,1,1,0.000000,40,3,0.219424,0.008351,0.240113,0.015051,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n10000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bucket_radix,gpu,uint64,10000,256,2.023389,0.000000,202.338900,4.942203,80000.000000,0.000080,0.039538,1,1,0.000000,40,3,2.005877,0.369159,2.023389,0.374237,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n10000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,radix,gpu,uint64,100000,256,14.343885,0.000000,143.438853,6.971612,800000.000000,0.000800,0.055773,1,1,0.000000,272,3,14.296011,0.208315,14.343885,0.209069,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n100000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bitonic,gpu,uint64,100000,256,0.586942,0.000000,5.869420,170.374586,800000.000000,0.000800,1.362997,1,1,0.000000,272,3,0.479915,0.010281,0.586942,0.023463,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n100000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bucket_radix,gpu,uint64,100000,256,15.084095,0.000000,150.840947,6.629500,800000.000000,0.000800,0.053036,1,1,0.000000,272,3,14.989803,0.422932,15.084095,0.418964,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n100000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,radix,gpu,uint64,1000000,256,18.037857,0.000000,18.037857,55.438959,8000000.000000,0.008000,0.443512,1,1,0.000000,272,3,17.983627,0.189990,18.037857,0.192915,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bitonic,gpu,uint64,1000000,256,5.222478,0.000000,5.222478,191.479971,8000000.000000,0.008000,1.531840,1,1,0.000000,272,3,5.037504,0.005822,5.222478,0.012192,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bucket_radix,gpu,uint64,1000000,256,18.711544,0.000000,18.711544,53.442945,8000000.000000,0.008000,0.427544,1,1,0.000000,272,3,18.554165,0.481272,18.711544,0.477716,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n1000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,radix,gpu,uint64,10000000,256,51.949836,0.000000,5.194984,192.493388,80000000.000000,0.080000,1.539947,1,1,0.000000,272,3,51.887914,1.036025,51.949836,1.037689,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bitonic,gpu,uint64,10000000,256,94.040122,0.000000,9.404012,106.337590,80000000.000000,0.080000,0.850701,1,1,0.000000,272,3,93.238421,0.003876,94.040122,0.167360,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bucket_radix,gpu,uint64,10000000,256,45.680430,0.000000,4.568043,218.912123,80000000.000000,0.080000,1.751297,1,1,0.000000,272,3,45.607969,0.497631,45.680430,0.496322,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n10000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,radix,gpu,uint64,100000000,256,321.724097,0.000000,3.217241,310.825335,800000000.000000,0.800000,2.486603,1,1,0.000000,272,3,321.653886,0.322531,321.724097,0.333328,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bitonic,gpu,uint64,100000000,256,1017.414438,0.000000,10.174144,98.288363,800000000.000000,0.800000,0.786307,1,1,0.000000,272,3,1010.985006,0.016673,1017.414438,1.670693,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
sorted,bucket_radix,gpu,uint64,100000000,256,327.806173,0.000000,3.278062,305.058319,800000000.000000,0.800000,2.440467,1,1,0.000000,272,3,327.679667,0.628064,327.806173,0.626251,1,/mnt/vstor/courses/csds438/sxi219/Performance-Comparison-Non-Comparison-Sorting-Algorithms/datasets_unsigned/sorted_n100000000_min0_max4294967295_dtypeuint64_seed42.bin
